"age","education","jobclass","wage"
71,"2. HS Grad","1. Industrial",98.5993438603892
32,"2. HS Grad","1. Industrial",84.0459576539924
40,"5. Advanced Degree","2. Information",299.262976763971
32,"2. HS Grad","2. Information",70.8150386167557
33,"3. Some College","2. Information",82.6796372966372
40,"2. HS Grad","1. Industrial",73.7757432746946
25,"2. HS Grad","2. Information",77.4976813877358
36,"3. Some College","2. Information",91.6992261117042
46,"2. HS Grad","1. Industrial",141.77517233318
59,"5. Advanced Degree","2. Information",93.7216739620469
49,"5. Advanced Degree","1. Industrial",143.134940811134
41,"3. Some College","1. Industrial",91.6992261117042
42,"5. Advanced Degree","2. Information",130.982177377461
59,"3. Some College","2. Information",87.9810327856054
27,"1. < HS Grad","1. Industrial",76.4884433977401
30,"2. HS Grad","1. Industrial",71.6867436659172
54,"2. HS Grad","2. Information",87.9810327856054
31,"5. Advanced Degree","2. Information",80.5731997057359
34,"5. Advanced Degree","2. Information",163.515863976238
47,"2. HS Grad","1. Industrial",107.903923866876
40,"5. Advanced Degree","2. Information",133.232350826567
29,"2. HS Grad","1. Industrial",73.7757432746946
58,"1. < HS Grad","1. Industrial",87.9810327856054
41,"2. HS Grad","1. Industrial",119.013345237399
56,"2. HS Grad","2. Information",102.127000914639
52,"2. HS Grad","1. Industrial",136.876367635184
53,"3. Some College","1. Industrial",118.884359339886
37,"2. HS Grad","2. Information",65.1108537153447
30,"3. Some College","1. Industrial",94.0727147457005
35,"2. HS Grad","2. Information",138.299126920883
40,"4. College Grad","1. Industrial",118.884359339886
54,"2. HS Grad","1. Industrial",79.8549003093467
22,"4. College Grad","2. Information",63.1888610037461
37,"5. Advanced Degree","2. Information",134.705375118879
39,"2. HS Grad","1. Industrial",295.991249982471
62,"2. HS Grad","2. Information",109.833985642199
47,"3. Some College","2. Information",104.921506533664
51,"5. Advanced Degree","1. Industrial",148.413159102577
47,"2. HS Grad","1. Industrial",99.6894636984864
28,"4. College Grad","1. Industrial",118.884359339886
65,"2. HS Grad","1. Industrial",95.6888119067371
42,"2. HS Grad","2. Information",114.475713290347
58,"2. HS Grad","1. Industrial",104.921506533664
32,"3. Some College","2. Information",101.82435207568
34,"5. Advanced Degree","2. Information",146.462838515063
49,"2. HS Grad","2. Information",79.8549003093467
39,"5. Advanced Degree","2. Information",145.143601176911
44,"4. College Grad","1. Industrial",76.4058510654515
38,"3. Some College","1. Industrial",84.0459576539924
48,"5. Advanced Degree","2. Information",115.375038556391
47,"2. HS Grad","1. Industrial",105.927810775063
40,"1. < HS Grad","1. Industrial",72.1504556815713
27,"1. < HS Grad","1. Industrial",79.8549003093467
42,"4. College Grad","2. Information",103.90247060316
30,"2. HS Grad","1. Industrial",88.9923771888426
31,"5. Advanced Degree","2. Information",99.6894636984864
29,"4. College Grad","2. Information",112.6488963421
53,"5. Advanced Degree","1. Industrial",138.299126920883
37,"1. < HS Grad","1. Industrial",68.7480877337669
48,"3. Some College","2. Information",109.315320019967
56,"5. Advanced Degree","2. Information",148.413159102577
44,"3. Some College","1. Industrial",99.6894636984864
63,"4. College Grad","2. Information",118.019753340006
25,"4. College Grad","1. Industrial",65.1108537153447
31,"4. College Grad","2. Information",94.0727147457005
51,"2. HS Grad","1. Industrial",98.5993438603892
25,"2. HS Grad","1. Industrial",87.9810327856054
50,"3. Some College","2. Information",99.6894636984864
34,"2. HS Grad","1. Industrial",108.874525834712
20,"3. Some College","1. Industrial",82.6796372966372
30,"2. HS Grad","2. Information",89.4924795180001
40,"3. Some College","1. Industrial",97.4932940453934
34,"2. HS Grad","1. Industrial",56.9055391446732
57,"2. HS Grad","2. Information",65.1108537153447
42,"2. HS Grad","2. Information",89.4924795180001
30,"3. Some College","1. Industrial",84.0459576539924
37,"3. Some College","1. Industrial",94.0727147457005
50,"2. HS Grad","1. Industrial",85.3839403789827
26,"3. Some College","1. Industrial",78.3924668009837
59,"2. HS Grad","2. Information",160.409701962289
29,"3. Some College","1. Industrial",132.860765311572
22,"2. HS Grad","2. Information",87.9810327856054
54,"2. HS Grad","1. Industrial",158.173662250538
46,"2. HS Grad","1. Industrial",118.884359339886
51,"2. HS Grad","2. Information",101.402052302992
35,"3. Some College","1. Industrial",59.0970640815891
49,"2. HS Grad","2. Information",85.3839403789827
53,"2. HS Grad","1. Industrial",87.9810327856054
61,"3. Some College","1. Industrial",160.642475408263
40,"1. < HS Grad","2. Information",70.4760196469445
52,"1. < HS Grad","2. Information",47.7477845118713
40,"4. College Grad","1. Industrial",130.982177377461
56,"1. < HS Grad","2. Information",85.3839403789827
39,"2. HS Grad","2. Information",99.6894636984864
30,"2. HS Grad","1. Industrial",93.8786834850373
58,"3. Some College","1. Industrial",130.982177377461
33,"5. Advanced Degree","2. Information",167.981128202758
51,"5. Advanced Degree","2. Information",126.085057289999
32,"4. College Grad","2. Information",148.413159102577
50,"2. HS Grad","1. Industrial",132.487821126123
26,"3. Some College","1. Industrial",118.884359339886
35,"1. < HS Grad","1. Industrial",109.833985642199
31,"2. HS Grad","2. Information",102.870246933215
31,"4. College Grad","2. Information",133.380607661416
44,"3. Some College","1. Industrial",154.68529299563
30,"2. HS Grad","1. Industrial",99.6894636984864
27,"1. < HS Grad","1. Industrial",66.2294082943902
27,"3. Some College","1. Industrial",87.9810327856054
55,"2. HS Grad","1. Industrial",90.4819133566401
